gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr	comparison_name	base_treatment	comparison_treatment
irf3	irf3	Bdellovibrio	0.5283783564828609	0.5283783564828609	0.0490640635567936	0.423398372228795	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
mxa	mxa	Bdellovibrio	0.5283783564828609	0.5283783564828609	0.0490640635567936	0.423398372228795	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
nfia	nfia	Sphaerotilus	-0.5283783564828609	0.5283783564828609	0.0490640635567936	0.423398372228795	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:dkey-238c7.13	si:dkey-238c7.13	Bdellovibrio	0.5283783564828609	0.5283783564828609	0.0490640635567936	0.423398372228795	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC560278	LOC560278	Cloacibacterium	-0.528182111402999	0.528182111402999	0.04918082393885692	0.423398372228795	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zgc:56106	zgc:56106	Cloacibacterium	-0.528182111402999	0.528182111402999	0.04918082393885692	0.423398372228795	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zgc:173544	zgc:173544	Cloacibacterium	-0.5268976397641467	0.5268976397641467	0.04994956192338429	0.4285700991311524	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC110439307	LOC110439307	Longivirga	-0.5267737895118856	0.5267737895118856	0.05002409900724403	0.4285700991311524	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zgc:152658	zgc:152658	Reyranella	-0.5267737895118856	0.5267737895118856	0.05002409900724403	0.4285700991311524	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zgc:56106	zgc:56106	Longivirga	-0.5267737895118856	0.5267737895118856	0.05002409900724403	0.4285700991311524	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ssuh2.2	ssuh2.2	Pirellula	-0.526319029366878	0.526319029366878	0.05029841467015972	0.4303985410274684	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC570185	LOC570185	Reyranella	-0.5259143841790193	0.5259143841790193	0.050543328980484636	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141380546	LOC141380546	Culicoidibacter	-0.5253948512537597	0.5253948512537597	0.0508589251506717	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC137491340	LOC137491340	Aquihabitans	-0.5253200861924474	0.5253200861924474	0.05090444811242367	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
mhc2dgb	mhc2dgb	Reyranella	-0.5253200861924474	0.5253200861924474	0.05090444811242367	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC100536629	LOC100536629	Culicoidibacter	0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141378197	LOC141378197	Crenobacter	0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cd74b	cd74b	Roseomonas	-0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
csf2rb	csf2rb	Crenobacter	0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cyp7a1b	cyp7a1b	Culicoidibacter	0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ftr11	ftr11	Crenobacter	0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ifit8	ifit8	Paenirhodobacter	0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
irf3	irf3	Crenobacter	0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
pld4	pld4	Roseomonas	-0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:dkey-85k7.12	si:dkey-85k7.12	Paenirhodobacter	0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
tmem106a	tmem106a	Gemmobacter	-0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zmp:0000000912	zmp:0000000912	Legionella	0.5244755244755246	0.5244755244755246	0.05142054093533699	0.4316394101317837	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:ch211-276k2.1	si:ch211-276k2.1	Pseudorhodoplanes	-0.5242178969829958	0.5242178969829958	0.051578650804679826	0.4324530295225113	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141380546	LOC141380546	Runella	0.5233815997992197	0.5233815997992197	0.05209409173494395	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cxcl14	cxcl14	Aquihabitans	-0.5232145071503187	0.5232145071503187	0.05219747941646036	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:ch1073-406l10.2	si:ch1073-406l10.2	Aquihabitans	-0.5232145071503187	0.5232145071503187	0.05219747941646036	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zgc:56106	zgc:56106	Reyranella	-0.5232145071503187	0.5232145071503187	0.05219747941646036	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ly6m5	ly6m5	Pseudoxanthomonas	-0.5232000667841015	0.5232000667841015	0.05220642061118541	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zgc:171506	zgc:171506	Dongia	-0.5232000667841015	0.5232000667841015	0.05220642061118541	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141378311	LOC141378311	Roseomonas	0.522526304762925	0.522526304762925	0.052624715371279995	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC101886660	LOC101886660	Runella	-0.522465795773385	0.522465795773385	0.052662388291804474	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cpdb	cpdb	Crenobacter	-0.522465795773385	0.522465795773385	0.052662388291804474	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141375335	LOC141375335	Neochlamydia	-0.5220819243446669	0.5220819243446669	0.052901797413635654	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC560278	LOC560278	Flavobacterium	0.5220819243446669	0.5220819243446669	0.052901797413635654	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ftr34	ftr34	Flavobacterium	0.5220819243446669	0.5220819243446669	0.052901797413635654	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
prag1	prag1	Neochlamydia	-0.5220819243446669	0.5220819243446669	0.052901797413635654	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zgc:56106	zgc:56106	Dinghuibacter	-0.5218922189120679	0.5218922189120679	0.053020373076265725	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ca8	ca8	Piscinibacter	-0.5214300219176455	0.5214300219176455	0.05330999630145916	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ecpas	ecpas	Piscinibacter	-0.5214300219176455	0.5214300219176455	0.05330999630145916	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
faah	faah	Piscinibacter	-0.5214300219176455	0.5214300219176455	0.05330999630145916	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
fam20ca	fam20ca	Piscinibacter	0.5214300219176455	0.5214300219176455	0.05330999630145916	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
pals1a	pals1a	Piscinibacter	-0.5214300219176455	0.5214300219176455	0.05330999630145916	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
prag1	prag1	Piscinibacter	-0.5214300219176455	0.5214300219176455	0.05330999630145916	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
reep2	reep2	Piscinibacter	0.5214300219176455	0.5214300219176455	0.05330999630145916	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
sash1b	sash1b	Piscinibacter	-0.5214300219176455	0.5214300219176455	0.05330999630145916	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
slc43a1a	slc43a1a	Piscinibacter	0.5214300219176455	0.5214300219176455	0.05330999630145916	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cd74b	cd74b	Cloacibacterium	-0.521139683250959	0.521139683250959	0.053492456251571285	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ifit15	ifit15	Bosea	0.521139683250959	0.521139683250959	0.053492456251571285	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:ch211-194p6.12	si:ch211-194p6.12	Cloacibacterium	-0.521139683250959	0.521139683250959	0.053492456251571285	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
spire1a	spire1a	Cloacibacterium	-0.521139683250959	0.521139683250959	0.053492456251571285	0.4345800928575929	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
irf7	irf7	Bdellovibrio	0.5200574374831308	0.5200574374831308	0.05417617004578923	0.4386813187180898	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC137490039	LOC137490039	Reyranella	-0.5196552247887519	0.5196552247887519	0.054431714478145654	0.4386813187180898	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
colgalt1b	colgalt1b	Reyranella	-0.5196552247887519	0.5196552247887519	0.054431714478145654	0.4386813187180898	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
irf3	irf3	Aquihabitans	0.5196552247887519	0.5196552247887519	0.054431714478145654	0.4386813187180898	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
sash1b	sash1b	Longivirga	-0.5196552247887519	0.5196552247887519	0.054431714478145654	0.4386813187180898	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zgc:194443	zgc:194443	Reyranella	-0.5196552247887519	0.5196552247887519	0.054431714478145654	0.4386813187180898	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141385619	LOC141385619	Elstera	-0.5196551895283543	0.5196551895283543	0.05443173691507708	0.4386813187180898	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC553316	LOC553316	Agitococcus	-0.5194336538526523	0.5194336538526523	0.05457282369234906	0.43881765399035627	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cxcl18b	cxcl18b	Agitococcus	0.5194336538526523	0.5194336538526523	0.05457282369234906	0.43881765399035627	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:dkey-238c7.13	si:dkey-238c7.13	Pirellula	-0.5193014423086529	0.5193014423086529	0.05465713707148012	0.4389961872968426	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141381754	LOC141381754	Pseudomonas	-0.5187939740146186	0.5187939740146186	0.05498154516938847	0.44110052356099627	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141379342	LOC141379342	Dinghuibacter	0.5183895865703763	0.5183895865703763	0.05524095241414573	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC101882702	LOC101882702	Roseomonas	-0.5174825174825176	0.5174825174825176	0.0558257136995588	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
adam12b	adam12b	Culicoidibacter	0.5174825174825176	0.5174825174825176	0.0558257136995588	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
elmo2	elmo2	Paenirhodobacter	-0.5174825174825176	0.5174825174825176	0.0558257136995588	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ftr11	ftr11	Paenirhodobacter	0.5174825174825176	0.5174825174825176	0.0558257136995588	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ifi44a8	ifi44a8	Crenobacter	0.5174825174825176	0.5174825174825176	0.0558257136995588	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ly6m5	ly6m5	Gemmobacter	0.5174825174825176	0.5174825174825176	0.0558257136995588	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
pld4	pld4	Gemmobacter	0.5174825174825176	0.5174825174825176	0.0558257136995588	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
rnf213a	rnf213a	Gemmobacter	0.5174825174825176	0.5174825174825176	0.0558257136995588	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
spire1a	spire1a	Roseomonas	-0.5174825174825176	0.5174825174825176	0.0558257136995588	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
znf1069	znf1069	Sediminibacterium	0.5171787115810411	0.5171787115810411	0.056022464349764656	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:cabz01069012.2	si:cabz01069012.2	Aquihabitans	0.5160959424271852	0.5160959424271852	0.05672734916248756	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC110439307	LOC110439307	Sphaerotilus	-0.5158969779832657	0.5158969779832657	0.05685749825645514	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141378197	LOC141378197	Sphaerotilus	-0.5158969779832657	0.5158969779832657	0.05685749825645514	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141380276	LOC141380276	Luteolibacter	0.5158969779832657	0.5158969779832657	0.05685749825645514	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ly6m5	ly6m5	Luteolibacter	-0.5158969779832657	0.5158969779832657	0.05685749825645514	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
mcfd2	mcfd2	Luteolibacter	0.5158969779832657	0.5158969779832657	0.05685749825645514	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
rtn1a	rtn1a	Luteolibacter	0.5158969779832657	0.5158969779832657	0.05685749825645514	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zgc:194443	zgc:194443	Pseudorhodoplanes	-0.5158969779832657	0.5158969779832657	0.05685749825645514	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:cabz01069012.2	si:cabz01069012.2	Pirellula	-0.5157926487795405	0.5157926487795405	0.05692582073772301	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:ch211-125e6.14	si:ch211-125e6.14	Paenirhodobacter	-0.5150616432663119	0.5150616432663119	0.057406031438541394	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
tmem106a	tmem106a	Agromyces	-0.5150616432663119	0.5150616432663119	0.057406031438541394	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141375335	LOC141375335	Flavobacterium	0.5148307865065466	0.5148307865065466	0.05755822920903397	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
colgalt1b	colgalt1b	Flavobacterium	0.5148307865065466	0.5148307865065466	0.05755822920903397	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cxcl14	cxcl14	Neochlamydia	0.5148307865065466	0.5148307865065466	0.05755822920903397	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
vps33a	vps33a	Flavobacterium	-0.5148307865065466	0.5148307865065466	0.05755822920903397	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zmp:0000000912	zmp:0000000912	Flavobacterium	0.5148307865065466	0.5148307865065466	0.05755822920903397	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC103910189	LOC103910189	Fuscovulum	-0.5146677988215435	0.5146677988215435	0.05766584002945363	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC553316	LOC553316	Runella	-0.5146677988215435	0.5146677988215435	0.05766584002945363	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC560278	LOC560278	Runella	-0.5146677988215435	0.5146677988215435	0.05766584002945363	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cxcl18b	cxcl18b	Fuscovulum	0.5146677988215435	0.5146677988215435	0.05766584002945363	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cyp7a1b	cyp7a1b	Rubrivivax	-0.5146677988215435	0.5146677988215435	0.05766584002945363	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ftr92	ftr92	Runella	-0.5146677988215435	0.5146677988215435	0.05766584002945363	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ugt5g1	ugt5g1	Runella	0.5146677988215435	0.5146677988215435	0.05766584002945363	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC101885452	LOC101885452	Caulobacter	0.5146071083201097	0.5146071083201097	0.057705943548786554	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
csf2rb	csf2rb	Cloacibacterium	-0.514097255098919	0.514097255098919	0.05804356179162129	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ftr22	ftr22	Cloacibacterium	-0.514097255098919	0.514097255098919	0.05804356179162129	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
irf7	irf7	Bosea	0.514097255098919	0.514097255098919	0.05804356179162129	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
plaub	plaub	Cloacibacterium	0.514097255098919	0.514097255098919	0.05804356179162129	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC101883008	LOC101883008	Pseudoxanthomonas	-0.5140211182440295	0.5140211182440295	0.05809408814654193	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC101885452	LOC101885452	Tundrisphaera	0.5140211182440295	0.5140211182440295	0.05809408814654193	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141379342	LOC141379342	Pseudoxanthomonas	0.5140211182440295	0.5140211182440295	0.05809408814654193	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ca8	ca8	Pseudoxanthomonas	-0.5140211182440295	0.5140211182440295	0.05809408814654193	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ecpas	ecpas	Pseudoxanthomonas	-0.5140211182440295	0.5140211182440295	0.05809408814654193	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
faah	faah	Pseudoxanthomonas	-0.5140211182440295	0.5140211182440295	0.05809408814654193	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
pals1a	pals1a	Pseudoxanthomonas	-0.5140211182440295	0.5140211182440295	0.05809408814654193	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:ch211-15j1.4	si:ch211-15j1.4	Dongia	-0.5140211182440295	0.5140211182440295	0.05809408814654193	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC101885452	LOC101885452	Flavobacterium	0.5139594943262892	0.5139594943262892	0.05813500419441198	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC137487211	LOC137487211	Caulobacter	-0.513907141302948	0.513907141302948	0.05816977935987189	0.44209032313502633	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC795984	LOC795984	Sphaerotilus	0.513331747974415	0.513331747974415	0.058552868343004105	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141381754	LOC141381754	Chitinimonas	0.5127847571557824	0.5127847571557824	0.05891855729845408	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141381089	LOC141381089	Aquihabitans	0.5125366600656184	0.5125366600656184	0.05908490746671746	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
faah	faah	Reyranella	-0.5125366600656184	0.5125366600656184	0.05908490746671746	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
sp100.4	sp100.4	Reyranella	-0.5125366600656184	0.5125366600656184	0.05908490746671746	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
zmp:0000000912	zmp:0000000912	Aquihabitans	0.5125366600656184	0.5125366600656184	0.05908490746671746	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ecpas	ecpas	Pirellula	-0.512283855250428	0.512283855250428	0.059254726193400886	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ifit15	ifit15	Pirellula	-0.512283855250428	0.512283855250428	0.059254726193400886	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:ch211-15j1.4	si:ch211-15j1.4	Acinetobacter	0.5117365184834007	0.5117365184834007	0.059623473275032035	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
spire1a	spire1a	Acinetobacter	0.5117365184834007	0.5117365184834007	0.059623473275032035	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
pals1a	pals1a	Elstera	-0.5114396255455028	0.5114396255455028	0.05982411201371862	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
tnfa	tnfa	Neochlamydia	-0.5112781954887219	0.5112781954887219	0.059933388346465444	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141381096	LOC141381096	Pseudomonas	-0.5106788874451168	0.5106788874451168	0.06034020283541519	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC560278	LOC560278	Piscinibacter	-0.5106788874451168	0.5106788874451168	0.06034020283541519	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ankrd66	ankrd66	Roseomonas	0.5106788874451168	0.5106788874451168	0.06034020283541519	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
ftr92	ftr92	Piscinibacter	-0.5106788874451168	0.5106788874451168	0.06034020283541519	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:ch211-217k17.11	si:ch211-217k17.11	Piscinibacter	-0.5106788874451168	0.5106788874451168	0.06034020283541519	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:dkey-3k24.8	si:dkey-3k24.8	Piscinibacter	-0.5106788874451168	0.5106788874451168	0.06034020283541519	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
znf1069	znf1069	Pseudoduganella	0.5106788874451168	0.5106788874451168	0.06034020283541519	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC100537840	LOC100537840	Culicoidibacter	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC101883008	LOC101883008	Legionella	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC137490032	LOC137490032	Paenirhodobacter	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
csf2rb	csf2rb	Culicoidibacter	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cxcl11.4	cxcl11.4	Crenobacter	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
cxcl14	cxcl14	Crenobacter	-0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
faah	faah	Crenobacter	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
faah	faah	Legionella	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
manf	manf	Crenobacter	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
si:ch211-15j1.4	si:ch211-15j1.4	Crenobacter	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
tat	tat	Roseomonas	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
trim35-14	trim35-14	Tundrisphaera	0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
vim	vim	Gemmobacter	-0.5104895104895106	0.5104895104895106	0.060469122633979966	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC137487668	LOC137487668	Rhizobium	0.510451965181175	0.510451965181175	0.06049470297139092	0.4440047358274051	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
LOC141381089	LOC141381089	Longivirga	-0.5089773777040515	0.5089773777040515	0.061504892361921026	0.45095080831333795	A- T- P- vs A+ T+ P-	A- T- P-	A+ T+ P-
