OTU_ID,Mean_abundance,Observed_frequency,Predicted_frequency,Partition,Kingdom,Phylum,Class,Order,Family,Genus,Species
X2954730,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,vitis
X3031461,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
X304789,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
X308892,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
X308944,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
X310563,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
X321462,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,
X3225199,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
X325946,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,,,
X329035,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,,
X334459,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,,,,,
X336544,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
X338653,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
X339135,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,aurantiacum
X344633,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
X345680,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
X3530625,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
X354042,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
X358564,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,
X366437,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,
X37173,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Phycicoccus,
X38357,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
X419180,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
X43118,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
X442300,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
X463861,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,
X470812,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
X488662,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
X505670,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,
X510547,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
X513834,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
X514247,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,
X514550,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Zoogloea,
X514694,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
X519677,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,,,
X520283,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,
X52107,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
X523564,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
X524860,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
X530010,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,A17,
X531515,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,
X535196,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
X535886,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,mucosae
X541438,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
X541990,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,caseolyticus
X543151,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,
X544225,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
X545956,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
X547950,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
X548127,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
X552221,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
X553551,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
X556866,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,
X557460,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,
X559436,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
X562058,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
X563900,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Salinivibrio,costicola
X564648,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Microthrixaceae,,
X570906,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
X571755,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
X573487,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
X574504,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,
X574989,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,
X575450,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
X575486,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
X5769,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,
X579933,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,odoratimimus
X580444,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,
X581042,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,
X581249,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,
X581409,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
X581782,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
X582735,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
X587710,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,
X587796,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,
X59349,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
X619775,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
X622013,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
X64653,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
X664656,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
X66822,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
X669098,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
X672109,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Flammeovirgaceae,A4,
X70330,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
X70729,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
X717565,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,,,,
X734945,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
X739220,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,
X75475,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Peptoniphilus,asaccharolyticus
X756819,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
X766197,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,
X782953,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
X785584,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,
X786708,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
X789374,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
X789609,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sporanaerobacter,
X810536,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,
X810672,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,,
X811414,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
X816425,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
X817704,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
X817926,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
X823533,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
X828024,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
X829240,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
X830688,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,pulmonis
X8313,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
X833489,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
X834265,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,
X834926,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,hanedai
X837574,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
X839065,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
X858161,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
X87474,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,
X907241,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
X912078,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
X9176,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
X9465,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,
X954974,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,
X95512,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Microbulbifer,
X9727,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
X98605,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
X991351,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
X99461,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
